,max t,std t,mean t,mean red,mean green,mean blue,combine mean rgb,median of mean rgb,mean intensity,mean gradient,lightness,meanX,meanY,y
9,1.0,0.1073813102640284,0.553528800080651,136.9097563902556,137.10314412576503,133.5495019800792,135.85413416536662,136.9097563902556,407.5624024960998,16.15572622904916,136.8177575535923,340.635005400216,253.06102244089763,1
10,1.0,0.132096501961555,0.5846135873981767,129.08225304640914,127.39162561576354,123.95579465906145,126.80989110707804,127.39162561576354,380.42967332123413,17.09489240342235,127.57115807209742,562.4745916515426,245.1786362457869,0
11,1.0,0.02626327778700843,0.9508149975278882,46.835943489212575,36.52579126054101,24.57868798598182,35.9801409119118,36.52579126054101,107.94042273573541,53.79994889205271,38.621558200326945,24.272368853356696,84.50169751396342,0
12,1.0,0.04409210896424897,0.9973973251009074,253.25347222222223,251.41319444444446,248.95138888888889,251.2060185185185,251.41319444444446,753.6180555555555,907.4652777777778,251.69158724698113,209.80902777777777,4.416666666666667,1
13,1.0,0.0,1.0,252.09119496855345,250.57232704402514,246.0314465408805,249.56498951781973,250.57232704402514,748.6949685534591,1024.1404612159329,250.63349414856012,57.72012578616352,3.5943396226415096,0
14,1.0,0.0,1.0,12.789598108747045,7.614657210401892,15.397163120567376,11.933806146572104,12.789598108747045,35.801418439716315,928.4854215918045,9.777959174449448,514.1914893617021,49.096926713947994,1
15,1.0,0.0,1.0,5.964285714285714,2.857142857142857,1.9508928571428572,3.5907738095238098,2.857142857142857,10.772321428571429,1327.8720238095239,3.804292950093033,188.36160714285714,5.008928571428571,1
16,1.0,0.12227710455827957,0.30804879544886377,253.73622047244095,238.9291338582677,215.58267716535434,236.0826771653543,238.9291338582677,708.2480314960629,34.32808398950131,241.08846272934176,299.54330708661416,217.99015748031496,1
17,1.0,0.0,1.0,245.25,238.5,231.25,238.33333333333334,238.5,715.0,953.3333333333334,239.6614352842359,34.5,466.5,0
18,1.0,0.03309341878746794,0.9720309563082589,120.16666666666667,107.66666666666667,101.66666666666667,109.83333333333333,107.66666666666667,329.5,167.61111111111111,110.422149172065,35.458333333333336,471.5,0
0,0.8599601593625498,0.05141517970209445,0.7751544307017648,103.69739169879792,81.18344295758675,70.46917668405534,85.11667044681333,81.18344295758675,255.35001134044,23.33814167989718,86.50664526583267,260.147561805398,385.9218870492175,0
1,1.0,0.0923801224023787,0.48084306302594065,150.48623444589816,148.01934693650307,164.33499429334967,154.28019189191699,150.48623444589816,462.8405756757509,10.395215692824467,149.77897207557075,359.2203602149041,76.84052000111349,1
2,0.8599601593625498,0.05376119225949152,0.7577197234021963,103.99170055329645,85.4207386174255,78.08129458036132,89.16457791702776,85.4207386174255,267.49373375108325,29.71941870541964,89.7932975846886,387.389307379508,376.01813212452504,0
3,0.852390438247012,0.03941871185830163,0.7698912706814938,107.63284815731511,83.29903040486842,73.15463566384341,88.0288380753423,83.29903040486842,264.0865142260269,28.350038223695663,89.16565622350112,106.65782601784781,370.11830423034127,0
4,0.8145418326693228,0.07447464663740504,0.7074134412327161,112.46823943494495,96.51342481390759,91.54310447335251,100.1749229074017,96.51342481390759,300.52476872220507,29.5679009409657,100.27382032648316,549.1019762657852,361.1228328854432,0
5,1.0,0.09841028566864417,0.6297415519392177,109.4262600395763,111.74550886586738,131.03309665153455,117.40162185232607,111.74550886586738,352.20486555697823,12.424242424242424,112.61374232719147,146.95246963876926,73.40080704613355,1
6,0.8221115537848606,0.08585041061728707,0.4207068484962064,178.96718967921896,170.81506276150628,175.3544630404463,175.0455718270572,175.3544630404463,525.1367154811716,22.420966992096698,173.12378551226945,323.3218619246862,211.92381450488145,1
7,1.0,0.18858904439899193,0.22272071275200966,240.08251369878718,234.0458307540638,235.34447577779306,236.49094007688134,235.34447577779306,709.4728202306441,25.80553453928514,235.60280751259916,549.3493133411284,129.21037668798863,1
8,0.8296812749003984,0.10244678550616028,0.5071320292343543,155.84163686605982,148.09029583875162,155.40409622886867,153.11200964456,155.40409622886867,459.3360289336801,18.286898569570873,150.49731638589293,105.44257964889466,207.8560224317295,1
9,1.0,0.04914379071847237,0.8726853966381306,72.1773314816793,53.98653989958338,47.64448242709112,57.93611793611793,53.98653989958338,173.80835380835381,52.68304668304668,58.51339240843882,24.09603674821066,87.12829825873304,0
10,1.0,0.0,1.0,251.33449477351917,251.8397212543554,253.96864111498257,252.38095238095238,251.8397212543554,757.1428571428571,940.8989547038327,251.8634611275721,209.59233449477352,3.8745644599303137,1
11,1.0,0.0,1.0,252.21698113207546,250.76729559748426,247.40880503144655,250.13102725366875,250.76729559748426,750.3930817610063,993.5262054507338,250.89080121759304,57.72012578616352,3.5943396226415096,0
12,1.0,0.0,1.0,8.216535433070867,2.3897637795275593,3.8503937007874014,4.818897637795276,3.8503937007874014,14.456692913385826,1693.0472440944882,4.607024809934845,545.6692913385826,4.389763779527559,1
13,1.0,0.0,1.0,2.69672131147541,2.8811475409836067,8.524590163934427,4.700819672131147,2.8811475409836067,14.102459016393443,1287.8142076502731,3.525633525993255,179.422131147541,4.991803278688525,1
0,1.0,0.1364324862884947,0.5185365219689368,153.36763276327633,142.68338433843385,153.204500450045,149.75183918391838,153.204500450045,449.2555175517552,14.128364836483648,146.05663247481843,135.86541854185418,78.26293429342934,1
1,0.8887373876895958,0.05356213142170062,0.7938437444768627,98.17064168086314,72.62133257618777,66.02550634109407,78.93916019938166,72.62133257618777,236.81748059814498,25.71931983090416,79.14104041055491,252.82145561234148,385.436210486466,0
2,0.8081679098096478,0.07425404281577333,0.4585995771941823,162.87941104561136,155.6086224226454,164.5100920920377,160.9993751867648,162.87941104561136,482.99812556029445,14.87982758776815,158.00596529944065,176.81405014805358,201.9536823232186,1
3,1.0,0.08894386234878374,0.40318628221512076,178.9842133127978,166.23677624296096,172.8711315396833,172.69737369848067,172.8711315396833,518.092121095442,10.997368885466301,169.84762047019174,361.00584781248494,103.0551330798479,1
4,0.8772274622781746,0.06758269918733717,0.7773795653290174,99.99908653553376,77.74118506790086,73.98952560745387,83.9099324036295,77.74118506790086,251.7297972108885,32.286909039238374,83.41708240354004,380.34123987576885,372.63367030022533,0
5,0.8810641040819817,0.046139509201102775,0.7888794710205348,100.31723934990266,73.80691747023405,67.76175924668387,80.6286386889402,73.80691747023405,241.88591606682058,29.220864080160563,80.63338884806814,103.33394449726109,366.9684684684685,0
6,0.8503709696515254,0.06533533591804701,0.7506334592487661,101.39084540602364,81.27075390773923,78.39075009531071,87.01744980302453,81.27075390773923,261.0523494090736,27.326169144745204,86.36771850887408,547.9113610369806,362.8510531833778,0
7,1.0,0.15592333202942824,0.31465318822185245,221.09476378499573,204.18601559554753,204.62017103513958,209.96698347189428,204.62017103513958,629.9009504156828,35.894349755616844,208.41550010883697,535.4174289172404,139.18143217127323,1
8,1.0,0.05082637224853971,0.8981539701562938,65.46350248967052,43.7810149380231,41.98156584383939,50.40869442384434,43.7810149380231,151.226083271533,56.860119362926866,49.77085621343912,23.721474732492847,89.19016845004768,0
9,1.0,0.0,1.0,253.93728222996515,250.0836236933798,249.85714285714286,251.29268292682926,250.0836236933798,753.8780487804878,814.1974448315912,251.0024294701109,209.59233449477352,3.8745644599303137,1
10,1.0,0.0,1.0,253.26729559748426,249.51257861635222,247.56603773584905,250.1153039832285,249.51257861635222,750.3459119496855,976.0754716981132,250.29121050055852,57.72012578616352,3.5943396226415096,0
11,1.0,0.0,1.0,9.904214559386974,2.3065134099616857,3.21455938697318,5.1417624521072804,3.21455938697318,15.425287356321839,1570.3729246487867,5.293327763803191,548.2068965517242,4.363984674329502,1
12,1.0,0.0,1.0,8.139830508474576,2.5,2.7033898305084745,4.44774011299435,2.7033898305084745,13.34322033898305,1433.819209039548,4.558904927442609,182.95762711864407,4.970338983050848,1
0,1.0,0.11413105118661745,0.45811147078426356,158.3987627155328,167.3201789192699,185.09169612582065,170.27021258687446,167.3201789192699,510.8106377606233,12.552761945987543,166.49805810431488,141.7137472043864,139.76248106197244,1
1,1.0,0.10138924161135751,0.418777930374206,170.48608002238387,176.1324321488528,188.79273922775602,178.47041713299757,176.1324321488528,535.4112513989927,14.975704159671704,175.6847451675368,516.8241466144376,124.0718207890319,1
2,1.0,0.0943929417311751,0.40221070181189716,174.41999659093676,178.85282586991988,190.32468892297953,181.19917046127875,178.85282586991988,543.5975113838361,13.177344339737502,178.6026826270802,328.9638639296759,142.58368032727006,1
3,0.9254901960784314,0.05550851078480817,0.7866010406769803,74.81768603054051,77.62232366486225,83.29906277773289,78.57969082437855,77.62232366486225,235.73907247313565,35.88572890576607,77.35830161348693,261.58685464975355,382.0753413589723,0
4,0.9552941176470588,0.07723299487476634,0.7860905556754314,76.23873130614703,82.23163353500432,91.14808412561221,83.20614965558786,82.23163353500432,249.61844896676357,43.26438106213387,81.47568860977289,557.3925250779183,361.803776747597,0
5,0.9739215686274509,0.05872213775138792,0.7961573313828378,74.45014849384812,77.28818971484715,83.85152848178997,78.52995556349508,77.28818971484715,235.58986669048522,44.401700049870115,77.0817611481482,103.49670633945917,366.6899939709265,0
6,0.9180392156862746,0.06323841696903677,0.7760020416528266,82.05002419549963,87.0296394870554,95.62112872005807,88.2335974675377,87.0296394870554,264.7007924026131,45.096035970642795,86.47517712060034,397.91059762884106,371.9851197677232,0
7,1.0,0.04484496964511138,0.9268082338393757,39.319236883942764,47.25002649708532,55.9776364599894,47.51563328033916,47.25002649708532,142.54689984101748,76.34481540363893,46.13422489667044,23.77021727609963,88.99247482776894,0
8,1.0,0.3000445681890093,0.7036521361513387,185.02716555612506,194.84418247052793,209.20656073808303,196.35930292157866,194.84418247052793,589.077908764736,218.50504015035025,193.5461966175789,598.8165043567401,18.48949256791389,1
9,1.0,0.0,1.0,237.2283950617284,244.69135802469137,247.7993827160494,243.2397119341564,244.69135802469137,729.7191358024692,733.8230452674898,243.12790483260332,208.9783950617284,3.7314814814814814,1
10,1.0,0.08301168717710866,0.9729223950116446,211.32950191570882,218.32183908045977,227.0095785440613,218.88697318007664,218.32183908045977,656.6609195402299,641.0766283524904,217.26362753455476,68.09578544061303,5.896551724137931,1
11,1.0,0.0,1.0,0.7730769230769231,4.85,13.603846153846154,6.408974358974359,4.85,19.226923076923075,1482.6102564102564,5.38353745254536,547.9269230769231,4.373076923076923,1
12,1.0,0.0,1.0,1.0173160173160174,4.467532467532467,13.424242424242424,6.303030303030302,4.467532467532467,18.90909090909091,1449.3246753246754,5.127892429337046,185.1904761904762,4.9523809523809526,1
0,1.0,0.20500136806450012,0.16842043664725068,254.1852557929286,241.82236984336,246.6025038816061,247.53670983929825,246.6025038816061,742.6101295178947,17.11276638954947,245.18289761833668,132.05011693952557,131.7438926121735,1
1,1.0,0.08276569869997366,0.12085760387239045,253.67555818423776,244.28017152151412,244.06786928877716,247.341199664843,244.28017152151412,742.023598994529,3.644260436689832,246.5629076170269,287.16838681058704,177.29605204790772,1
2,1.0,0.058642022271223136,0.10674892852356026,254.87911768505361,246.3327412479008,249.37656633509883,250.19614175601774,249.37656633509883,750.5884252680532,1.6559875985014856,248.6257343357877,396.67287818111356,113.50907505490247,1
3,1.0,0.17522876162584713,0.14451805854744015,254.26952955068052,243.16137385287843,247.22057879145692,248.21716073167195,247.22057879145692,744.6514821950159,12.470753147031813,246.15943409317052,547.0020715513848,134.75878855675015,1
4,0.8332497368660421,0.07870311473459947,0.6384111929901144,130.52052347623214,111.52544473607466,112.47710702828813,118.17435841353165,112.47710702828813,354.52307524059495,33.473485953144746,116.44939727175444,557.9881525226014,348.3293963254593,0
5,0.8711475239419416,0.08758941204021023,0.6356786520119971,134.6135668812718,112.89029960795598,111.41067510700285,119.63818053207687,112.89029960795598,358.9145415962306,33.747629152729324,118.3951462252998,100.65507319354026,346.37283746358304,0
6,0.7536643840066531,0.09081375565005678,0.5783865181348368,154.90482896638625,134.97109291035096,135.52888855946335,141.80160347873354,135.52888855946335,425.4048104362006,43.52824617969339,140.07151299162507,389.34744098135866,367.37723751991996,0
7,0.7726132775446028,0.0917831321903954,0.6069023892516038,149.73792434529582,128.27298739088263,127.00130940834141,135.00407371483996,128.27298739088263,405.01222114451986,46.85344325897187,133.67890249183358,261.13307468477205,374.7282735208535,0
8,0.8256701794508622,0.13837913905368596,0.5257817048001814,195.3848924977127,171.84509377859104,171.28322278133578,179.50440301921319,171.84509377859104,538.5132090576395,78.67501524855139,177.7665761174189,113.55157822506862,421.69887923147303,0
9,0.7309257117611134,0.11062651678355105,0.3266225818724004,226.39203015616584,204.82921763212553,209.75398107546735,213.6584096212529,209.75398107546735,640.9752288637587,46.70266943611047,210.55817790914693,510.8137549042234,447.2804061850912,0
10,1.0,0.0758713725877797,0.8456345037821658,92.40191387559808,70.17958532695374,66.33227006911217,76.30458975722132,70.17958532695374,228.913769271664,75.25699096225412,75.8958413369483,23.643700159489633,89.224774056353,0
11,1.0,0.0,1.0,9.060836501901141,2.1216730038022815,6.1216730038022815,5.768060836501902,6.1216730038022815,17.304182509505704,1746.6463878326997,5.044266699719587,545.7262357414448,4.406844106463878,1
12,1.0,0.0,1.0,8.781021897810218,1.7335766423357664,3.0693430656934306,4.527980535279805,3.0693430656934306,13.583941605839415,1697.956204379562,4.6151817102996775,166.5182481751825,4.992700729927007,1
0,1.0,0.11103419379170135,0.14501346044776925,237.2861088175839,228.45875921760668,242.30037297497367,236.01508033672144,237.2861088175839,708.0452410101643,10.004365610378764,231.57572997918254,333.8925205705663,124.39387296073798,1
1,1.0,0.18244249951646369,0.2010913039827281,231.11450194914286,222.93270156094536,237.73892903162667,230.59537751390496,231.11450194914286,691.7861325417149,21.271319599623762,225.96039701283524,150.8420134074932,143.3833368673441,1
2,1.0,0.1658523752702535,0.18243138810975043,232.2431783194898,223.48429279515503,238.78300881362813,231.50349330942433,232.2431783194898,694.510479928273,16.19162169629918,226.68948557562447,516.8168761524538,124.45903608343342,1
3,0.8910127055306427,0.09111778483990945,0.6980351894676993,96.75740704473603,94.75323839632935,112.19998321349635,101.23687621818725,96.75740704473603,303.71062865456173,33.05368883417732,96.52047244460218,545.2864896623115,337.1595277396973,0
4,0.8949051089045483,0.07223576028440022,0.6882755433242004,108.98860947874533,102.30720064107456,116.0788750667786,109.12489506219949,108.98860947874533,327.37468518659847,47.75632806736371,104.93573649879691,121.41643135159887,369.8817255590323,0
5,0.8754664613632834,0.07995935906267747,0.6784079172648263,109.2128727560457,104.56770189407052,119.62224914692646,111.13427459901423,109.2128727560457,333.4028237970427,42.76033166839754,106.78592602109462,337.70050937144555,368.51154740121655,0
6,0.8658823529411765,0.10729301923105355,0.46378585278274703,180.48086598566854,174.93932001829546,192.5457386796768,182.65530822788025,180.48086598566854,547.9659246836408,65.05387000050821,177.53422298664526,510.9723280987956,447.82184784265894,0
7,1.0,0.07219701571782866,0.8463029049428937,66.4651878582042,61.960942475058374,77.45828911059223,68.62813981461827,66.4651878582042,205.8844194438548,73.23215170169108,64.2299824315868,23.68860114625345,89.13617066440246,0
8,1.0,0.0,1.0,4.10727969348659,2.6513409961685825,10.67432950191571,5.810983397190294,4.10727969348659,17.43295019157088,1717.1162196679438,4.083023129512271,546.264367816092,4.398467432950191,1
9,1.0,0.0,1.0,3.0700389105058368,2.470817120622568,10.525291828793774,5.355382619974059,3.0700389105058368,16.06614785992218,1637.5045395590143,3.744747033195222,173.86381322957197,4.996108949416342,1
0,1.0,0.10586043791930329,0.13207716706935815,249.73153009962252,239.71767944824455,247.96270541821588,245.803971655361,247.96270541821588,737.4119149660829,7.284647915306673,242.73276656797464,326.67933471461413,130.2827179065081,1
1,1.0,0.18761882383350797,0.18153538621917542,245.53590459274295,233.41344836335955,246.23721559671827,241.72885618427358,245.53590459274295,725.1865685528207,21.85061885026361,237.27485596121443,146.6910259663368,140.83530406834137,1
2,1.0,0.16050251659285067,0.15877104822904123,247.24115344676093,236.01805256010863,245.81602364406103,243.02507655031022,245.81602364406103,729.0752296509306,14.172622946454721,239.4423784342113,513.2785685757649,126.97522166307213,1
3,0.8733333333333333,0.07962468121584045,0.687753078277852,103.52750029039377,99.21274247880126,117.36827738413288,106.70284005110932,103.52750029039377,320.1085201533279,36.931467069346034,101.59416748212969,545.0088279707284,340.2157625740504,0
4,0.9313657044242234,0.07742927163297571,0.67015652108465,119.48608741802191,109.71113385647675,123.54475150688047,117.58065759379303,119.48608741802191,352.7419727813791,52.678494256795176,113.11891069469571,121.64522915955874,369.5534516092346,0
5,0.888235294117647,0.07720465287929015,0.6622096378220091,118.28647054374953,111.00143689026696,126.29990672817566,118.52927138739739,118.28647054374953,355.58781416219216,45.75319098876537,113.8891646187537,337.9684892485316,368.8978043308377,0
6,0.8733333333333333,0.11427758719858976,0.432470737476619,200.52130344418052,189.46340558194774,205.07341152019004,198.35270684877275,200.52130344418052,595.0581205463183,72.76306413301663,193.2730354316919,507.54438836104515,447.30114311163896,0
7,1.0,0.07186348750150205,0.848600688516573,71.28462029355457,64.803552435652,81.64411827270793,72.5774303339715,71.28462029355457,217.7322910019145,78.64752180387151,67.67397875259796,23.701659221442245,88.89608593916188,0
8,1.0,0.0,1.0,6.796934865900383,2.314176245210728,9.329501915708812,6.146871008939975,6.796934865900383,18.440613026819925,1741.3001277139208,4.555554704845424,545.4061302681993,4.398467432950191,1
9,1.0,0.0,1.0,5.328185328185328,2.227799227799228,8.637065637065637,5.397683397683398,5.328185328185328,16.193050193050194,1675.915057915058,3.9171550721809734,173.003861003861,4.972972972972973,1
0,1.0,0.1998038650590673,0.17004355666762241,239.42425877465132,233.2711036771252,244.3455634391777,239.0136419636514,239.42425877465132,717.0409258909542,17.52261220672476,235.53353951356414,563.3204467585723,116.51919497126825,1
1,1.0,0.09797024215343177,0.15021829953256635,235.40198994768693,229.06257052005333,237.84945464492085,234.10467170422035,235.40198994768693,702.3140151126611,7.470669356401227,231.21041052132966,436.66290559715526,142.29804766300816,1
2,1.0,0.12863762349179947,0.1666570741600455,230.40005772838794,226.15410593159186,236.4408139702699,230.99832587674987,230.40005772838794,692.9949776302497,10.43200076971184,227.89568485115652,316.1931014576418,127.61581757829413,1
3,1.0,0.17785592511197418,0.2396550802855367,216.75496298351163,215.09185637255752,226.81127659205575,219.55269864937497,216.75496298351163,658.6580959481249,18.81524119955384,216.3093995551801,142.38788425195486,145.67893614439032,1
4,0.8701894251790179,0.06687534850085221,0.7413734528704443,81.4377146240379,92.03194197750148,98.75565423327413,90.74177027827118,92.03194197750148,272.2253108348135,30.512255772646537,90.0788796159373,545.343368857312,340.92619893428065,0
5,0.8892792155938682,0.06913415385939002,0.7256243679625238,94.24631680308137,98.82701974000963,101.54902262879152,98.20745305729417,98.82701974000963,294.6223591718825,46.15921681913016,97.93224943017081,121.57519499277805,371.2252094366875,0
6,0.9007330898427784,0.07480050597344155,0.7326890547277362,89.05607222494153,96.57962147169195,101.09090661880677,95.57553343848008,96.57962147169195,286.72660031544024,39.95270209024492,95.14027584718947,335.4402023168543,365.99828683308857,0
7,0.8320098443493174,0.09017463593913101,0.5096812401199455,158.46891552829663,162.40521327014218,175.79718427655422,165.55710435833103,162.40521327014218,496.671313074993,61.8814236595112,162.41626196566324,567.6034290493449,453.2332032339002,0
8,0.81,0.12337410289896109,0.5609376488522398,156.82148008432264,160.3037834239432,171.4841895040497,162.86981767077185,160.3037834239432,488.60945301231556,66.07433706867857,160.26043796460954,419.5079329856873,436.48773993121046,0
9,1.0,0.06290917599717878,0.8640538840321607,54.228230785607835,63.42857142857143,65.67585692995529,61.11088638137818,63.42857142857143,183.33265914413457,66.08956071251153,61.49824793643562,23.814988290398126,88.41068767298276,0
10,1.0,0.0,1.0,3.335907335907336,2.996138996138996,10.405405405405405,5.579150579150578,3.335907335907336,16.73745173745174,1737.3745173745174,4.030811941766207,544.984555984556,4.374517374517374,1
11,1.0,0.0,1.0,1.7836734693877552,3.3551020408163263,11.024489795918367,5.387755102040816,3.3551020408163263,16.163265306122447,1614.1142857142856,4.0999760078939635,179.0,4.975510204081632,1
0,0.7727450980392156,0.06265797013431519,0.35031868418850654,184.40452816436235,181.80705190989227,188.6891328610801,184.96690431177822,184.40452816436235,554.9007129353347,8.379928478691662,182.91100274199576,386.96535544268045,145.4623829806619,1
1,1.0,0.11136891516408998,0.4390286840926208,160.55276518234314,164.6513971243654,176.47537108088207,167.22651112919687,164.6513971243654,501.6795333875906,9.371804312160085,164.50875902594623,255.1117311940472,128.35158702476457,1
2,1.0,0.11568583177166598,0.4836701355333848,149.7646951815722,155.6394251540578,169.04290879323284,158.14900970962094,155.6394251540578,474.4470291288628,10.304644094261395,155.20039927121326,118.39884485071742,143.18175409873342,1
3,0.8020052516971948,0.05757314929809799,0.7116180771037357,88.35644924295663,93.67616431355012,92.62000894397241,91.5508741668264,92.62000894397241,274.65262250047914,17.785536318916503,92.34971078442261,555.8614961988118,336.77355778445025,0
4,0.8206840015370821,0.035261086108382134,0.7442902459256268,97.4748308493571,92.74591364598108,85.9931874723895,92.07131065590922,92.74591364598108,276.21393196772766,38.87513466173747,93.46934690263903,99.698783975447,369.33758050640563,0
5,0.9551710003842705,0.053159527074762014,0.7421126156148148,95.89807309986236,93.40453433246674,86.71249426517817,92.00503389916908,93.40453433246674,276.01510169750725,33.79815975939236,93.57458659082467,258.21092674720904,373.97920171280015,0
6,0.8393627513769694,0.0552643498958247,0.7396495041299614,87.6614202172097,91.33356725146199,89.38522974101922,89.4600724032303,89.38522974101922,268.3802172096909,27.60374269005848,90.3297808568383,393.5310609857978,367.6199832915622,0
7,1.0,0.18176825725703855,0.24650596162265326,226.22613834852726,217.63020122987103,224.31952719354916,222.7252889239825,224.31952719354916,668.1758667719474,26.264797135086418,220.1895502670316,551.4050439068743,112.557796760223,1
8,1.0,0.06367463194253586,0.8588267060991435,56.794604728674095,60.972607020102075,57.65722320591605,58.47481165156407,57.65722320591605,175.42443495469223,63.63663507273548,59.76900985732121,24.957400270805124,86.68284553692324,0
9,0.8393627513769694,0.07033947660976742,0.5428031828681547,173.11854990583805,161.6391713747646,157.7098870056497,164.15586942875078,161.6391713747646,492.46760828625236,85.39893283113622,164.21940133588413,527.5880414312618,454.60790960451976,0
10,1.0,0.0,1.0,246.79861111111111,252.31944444444446,254.04861111111111,251.05555555555554,252.31944444444446,753.1666666666666,841.2916666666666,251.11860846502262,209.73958333333334,3.8680555555555554,1
